ticker,company,asset,indication,stage,anchor,conf,pres_type,year,parsed_outcome,price_at_catalyst,btd,orphan,priority_review,fast_track,accelerated_approval,gene_therapy,surrogate_endpoint,single_arm_study,safety_signal_severity,ta_bucket_v2,ta_base_score,historical_crl_rate,sponsor_prior_approvals,had_adcom,ppm_flag,src,cap_tier,Drug,Indication,market_cap,size_tier,ta,key,mcap_fmp,si_t1_days_to_cover,si_t1_short_to_adv,si_t1_change_pct,cap_tier_final,conf_full,runup_30d,runup_20d,runup_10d,runup_5d,event_day,post_5d,post_10d,cap_tier_pit,mcap_pit
CLNN,Clene Inc.,CNM-Au8 - (VISIONARY-MS),Multiple Sclerosis,Phase 2,2023-04-25,AAN,unspecified,2023,UNKNOWN,0.95,,,,,,,,,,,,,,,,backtest,,,,,,,CLNN|2023-04-25,,,,,,,-27.94,-14.78,-9.26,-0.81,-3.01,-3.88,-5.1,micro,76427603.50749063
VTRS,Viatris Inc.,Glatiramer (GA Depot),Primary Progressive Multiple Sclerosis (PPMS),Phase 3,2023-04-24,AAN,unspecified,2023,POSITIVE,9.11,,,,,,,,,,,,,,,,backtest,,,,,,,VTRS|2023-04-24,14856585000.0,,,,large,,-3.5,3.43,-2.03,-2.62,-4.87,-3.01,1.76,large,11570428489.264675
STSA,Satsuma Pharmaceuticals Inc.,STS101 - (ASCEND),Migraine,Phase 3,2023-04-21,AAN,unspecified,2023,UNKNOWN,1.04,,,,,,,,,,,,,,,,backtest,,,,,,,STSA|2023-04-21,,,,,,,9.57,16.65,45.07,57.25,0.0,2.91,3.88,,
ADAG,Adagene Inc.,ADG126,Solid tumors,Phase 1/2,2023-04-18,AACR,unspecified,2023,UNKNOWN,1.4,,,,,,,,,,,,,,,,backtest,,,,,,,ADAG|2023-04-18,,,,,,,-14.71,-6.68,7.41,7.41,0.34,-10.34,-8.28,micro,78395280.6280539
KPTI,Karyopharm Therapeutics Inc.,XPOVIO (selinexor) and JAKAFI (ruxolitinib) - (XPORT-MF-034),Myelofibrosis - naïve,Phase 1,2023-04-18,AACR,unspecified,2023,UNKNOWN,4.15,,,,,,,,,,,,,,,,backtest,,,,,,,KPTI|2023-04-18,82379377.86,,,,micro,,43.44,30.03,15.62,10.34,-9.8,-18.3,-22.0,small,523126878.4062703
EVAX,Evaxion A/S,EVX-02,Adjuvant melanoma,Phase 1/2,2023-04-18,AACR,unspecified,2023,POSITIVE,1.55,,,,,,,,,,,,,,,,backtest,,,,,,,EVAX|2023-04-18,,3.28,3.276301460310927,-12.1,,,42.62,68.93,52.63,48.72,-16.67,-24.71,-25.86,nano,42002578.62000001
SONN,Sonnet BioTherapeutics Holdings Inc.,SON-1010 with Trabectedin - (SB101),Solid tumors,Phase 1,2023-04-18,AACR,unspecified,2023,UNKNOWN,7.33,,,,,,,,,,,,,,,,backtest,,,,,,,SONN|2023-04-18,,,,,,,-56.43,-37.37,9.67,-0.61,-16.02,-30.89,-35.92,,
LLY,Eli Lilly and Company,ERAS-601 - (FLAGSHP-1),Advanced solid tumors,Phase 1b,2023-04-18,AACR,unspecified,2023,UNKNOWN,368.95,False,False,False,False,False,False,False,False,0.0,VERY_HIGH,0.016,0.073170732,35.0,False,False,backtest,,,,,,,LLY|2023-04-18,695267060000.0,,,,large,,16.74,11.62,6.16,2.28,-0.5,3.35,8.55,large,353842765337.4472
GMAB,Genmab A/S,Tisotumab vedotin - (innovaTV 207),Squamous cell carcinoma of the head and neck (SCCHN),Phase 2,2023-04-17,AACR,unspecified,2023,MIXED,42.94,False,False,False,False,False,False,False,False,0.0,LOW,0.061,0.428256071,0.0,False,False,backtest,,,,,,,GMAB|2023-04-17,97160077740.03,9.76,9.75537675091224,0.17,large,,13.3,15.98,10.12,7.05,0.22,-0.07,-1.73,,
PFE,Pfizer Inc.,Tisotumab vedotin - (innovaTV 207),Squamous cell carcinoma of the head and neck (SCCHN),Phase 2,2023-04-17,AACR,unspecified,2023,MIXED,40.28,False,False,False,False,False,False,False,False,0.0,LOW,0.061,0.428888889,0.0,False,False,backtest,,,,,,,PFE|2023-04-17,150265920000.0,1.99,1.9916434693265064,-15.69,large,,0.1,2.72,0.96,-1.29,-1.55,-3.11,-4.81,large,231449675922.3653
TPST,Tempest Therapeutics Inc.,Amezalpat  (TPST-1120) and OPDIVO (nivolumab),"Hepatocellular Carcinoma (HCC), Solid tumors",Phase 1/2,2023-04-17,AACR,unspecified,2023,UNKNOWN,3.7,,,,,,,,,,,,,,,,backtest,,,,,,,TPST|2023-04-17,,,,,,,80.98,143.8,27.16,11.32,-25.08,-28.14,-25.42,nano,31157013.76031729
RHHBY,Roche Holding AG ADR,Amezalpat  (TPST-1120) and OPDIVO (nivolumab),"Hepatocellular Carcinoma (HCC), Solid tumors",Phase 1,2023-04-17,AACR,unspecified,2023,UNKNOWN,38.61,,,,,,,,,,,,,,,,backtest,,,,,,,RHHBY|2023-04-17,201876728371.2,,,,large,,6.11,10.44,8.0,1.79,-0.49,2.38,1.34,,
CLLS,Cellectis S.A.,ALLO-316 - (TRAVERSE),Clear cell renal cell carcinoma (ccRCC),Phase 1,2023-04-17,AACR,unspecified,2023,UNKNOWN,2.04,,,,,,,,,,,,,,,,backtest,,,,,,,CLLS|2023-04-17,,,,,,,-4.23,8.51,5.7,4.08,-1.47,-5.39,-4.41,micro,93178972.9776001
ALLO,Allogene Therapeutics Inc.,ALLO-316 - (TRAVERSE),Clear cell renal cell carcinoma (ccRCC),Phase 1,2023-04-17,AACR,unspecified,2023,UNKNOWN,4.84,,,,,,,,,,,,,,,,backtest,,,,,,,ALLO|2023-04-17,,,,,,,-16.69,-9.11,1.01,10.15,-3.81,7.62,10.82,small,727244228.312685
AFMD,Affimed N.V.,Acimtamig (AFM13) - (REDIRECT),CD30-positive peripheral T cell lymphoma (PTCL),Phase 2,2023-04-16,AACR,unspecified,2023,UNKNOWN,0.82,False,False,False,False,False,False,False,False,0.0,LOW,0.061,0.427616927,0.0,False,False,backtest,,,,,,,AFMD|2023-04-16,,8.4,8.39962525455902,9.31,,,-15.96,-0.26,1.61,13.47,6.07,8.84,20.18,,
GMAB,Genmab A/S,Petosemtamab (MCLA-158),"Recurrent/metastatic (r/m) head and neck squamous cell carcinoma (HNSCC), Solid Tumors",Phase 1,2023-04-14,UNKNOWN,unspecified,2023,MIXED,,,,,,,,,,,,,,,,,backtest,,,,,,,GMAB|2023-04-14,97160077740.03,,,,large,,12.04,13.19,8.52,4.84,5.35,0.56,0.61,,
MRUS,Merus N.V.,Petosemtamab (MCLA-158),"Recurrent/metastatic (r/m) head and neck squamous cell carcinoma (HNSCC), Solid Tumors",Phase 1,2023-04-14,UNKNOWN,unspecified,2023,MIXED,21.75,,,,,,,,,,,,,,,,backtest,,,,,,,MRUS|2023-04-14,2700483168.25,,,,mid,,1.56,-3.56,7.37,6.49,22.64,12.7,-1.74,,
GERN,Geron Corporation,RYTELO (imetelstat) - (IMerge),Myelodysplastic syndromes with transfusion-dependent (TD) anemia,Phase 3,2023-06-02,ASCO,unspecified,2023,POSITIVE,3.6,,,,,,,,,,,,,,,,backtest,,,,,,,GERN|2023-06-02,2286956820.0,,,,mid,,34.66,25.19,13.42,7.99,7.1,6.51,-11.24,small,1719631997.703745
TCRX,TScan Therapeutics Inc.,"TSC-100, TSC-101 - (ALLOHA)",Hematologic malignancies,Phase 1,2023-05-17,ASGCT,unspecified,2023,UNKNOWN,3.57,,,,,,,,,,,,,,,,backtest,,,,,,,TCRX|2023-05-17,,,,,,,81.36,76.55,74.24,-17.73,-17.79,-37.59,-42.11,micro,95667998.80866194
CABA,Cabaletta Bio Inc.,DSG3-CAART - (DesCAARTes),Pemphigus vulgaris,Phase 1,2023-05-18,ASGCT,unspecified,2023,UNKNOWN,12.3,,,,,,,,,,,,,,,,backtest,,,,,,,CABA|2023-05-18,,,,,,,58.56,44.58,-0.66,-7.55,-4.04,-22.34,-8.08,small,380344923.5783777
MRNA,Moderna Inc.,mRNA-3927 (Paramount),Propionic Acidemia,Phase 1/2,2023-05-19,ASGCT,unspecified,2023,UNKNOWN,126.24,,,,,,,,,,,,,,,,backtest,,,,,,,MRNA|2023-05-19,15966720000.0,,,,large,,-20.81,-11.02,-8.54,-3.07,1.13,0.73,2.85,large,47776967405.54515
CADL,Candel Therapeutics Inc.,linoserpaturev (CAN-3110),Glioma,Phase 1,2023-05-19,ASGCT,unspecified,2023,UNKNOWN,1.57,,,,,,,,,,,,,,,,backtest,,,,,,,CADL|2023-05-19,,,,,,,22.97,22.09,3.59,10.28,-1.13,-15.17,-1.71,nano,49423955.04177928
IMMX,Immix Biopharma Inc.,NXC-201 (HBI10101) - (NEXICART-1),relapsed/refractory multiple myeloma and relapsed/refractory AL amyloidosis,Phase 1/2,2023-05-19,ASGCT,unspecified,2023,UNKNOWN,1.64,False,False,False,False,False,False,False,False,0.0,LOW,0.061,0.423655914,0.0,False,False,backtest,,,,,,,IMMX|2023-05-19,,1.0,0.3486737267685919,-30.79,,,11.05,2.14,-28.73,-10.33,-8.38,-8.38,7.33,nano,28713226.22821605
PLRX,Pliant Therapeutics Inc.,PLN-74809 - (BEACON-IPF),Idiopathic Pulmonary Fibrosis (IPF),Phase 2a,2023-05-24,ATS,unspecified,2023,UNKNOWN,21.6,,,,,,,,,,,,,,,,backtest,,,,,,,PLRX|2023-05-24,,,,,,,-15.55,-25.16,-6.86,-0.37,-2.14,1.4,6.15,small,1268905768.932785
LGND,Ligand Pharmaceuticals Incorporated,Lasofoxifene + Abemaciclib - (ELAINE 2),ER+/HER2- Breast Cancer,Phase 2,2023-05-25,ASCO,unspecified,2023,UNKNOWN,71.68,,,,,,,,,,,,,,,,backtest,,,,,,,LGND|2023-05-25,1959773500.0,,,,small,,-1.22,-3.46,-4.01,-3.0,-3.3,0.97,-1.11,small,1288359217.4760437
DAWN,Day One Biopharmaceuticals Inc.,OJEMDA (tovorafenib),Low-grade Glioma,Phase 2,2023-05-25,ASCO,unspecified,2023,UNKNOWN,12.06,,,,,,,,,,,,,,,,backtest,,,,,,,DAWN|2023-05-25,1186210112.43,,,,small,,-6.07,2.4,-9.56,-5.28,0.65,9.77,4.76,,
PDSB,PDS Biotechnology Corporation,PDS0101 + KEYTRUDA (pembrolizumab) - (VERSATILE-002),HPV16-positive first-line recurrent and/or metastatic head and neck squamous cell cancer with low PD-L1 expression (CPS 1-19),Phase 2,2023-05-25,ASCO,unspecified,2023,UNKNOWN,6.72,,,,,,,,,,,,,,,,backtest,,,,,,,PDSB|2023-05-25,59418389.99999999,,,,micro,,3.73,18.91,7.75,-2.3,18.4,30.29,-18.4,micro,222700579.31043148
ELEV,Elevation Oncology Inc.,EO-3021 (SYSA1801) with ramucirumab + dostarlimab,Advanced Unresectable or Metastatic Solid Tumors Likely to Express Claudin 18.2,Phase 1,2023-05-26,ASCO,unspecified,2023,MIXED,5.02,,,,,,,,,,,,,,,,backtest,,,,,,,ELEV|2023-05-26,,2.31,2.3148270088235847,-64.27,,,54.36,14.45,-20.37,-21.0,44.52,-11.96,-42.86,,
TAK,Takeda Pharmaceutical Company Limited American Depositary Shares (each representing 1/2 of a share of),ICLUSIG (ponatinib) - (PhALLCON),Philadelphia chromosome-positive acute lymphoblastic leukemia (Ph+ ALL),Phase 3,2023-05-26,ASCO,unspecified,2023,NEGATIVE,16.1,,,,,,,,,,,,,,,,backtest,,,,,,,TAK|2023-05-26,7159101492114.998,,,,large,,-3.51,-2.23,-0.98,0.25,-0.86,-1.11,-0.92,large,25266956897.48725
MTEM,Molecular Templates Inc.,MT-6402,Solid tumors,Phase 1,2023-05-30,ASCO,unspecified,2023,UNKNOWN,6.75,,,,,,,,,,,,,,,,backtest,,,,,,,MTEM|2023-05-30,,,,,,,-6.12,17.95,9.52,-2.13,2.17,4.35,17.39,,
IPHA,Innate Pharma S.A.,IPH6101/ SAR443579,Hematological malignancies,Phase 1/2,2023-06-02,ASCO,unspecified,2023,UNKNOWN,2.93,,,,,,,,,,,,,,,,backtest,,,,,,,IPHA|2023-06-02,,,,,,,-5.51,-1.39,-1.91,-2.08,4.59,14.13,22.97,micro,225105628.3413792
SNY,Sanofi,IPH6101/ SAR443579,Hematological malignancies,Phase 1/2,2023-06-02,ASCO,unspecified,2023,UNKNOWN,51.01,,,,,,,,,,,,,,,,backtest,,,,,,,SNY|2023-06-02,116569689490.8,,,,large,,-9.03,-7.8,-6.31,-4.05,0.73,1.55,3.13,large,63621769882.39041
NVS,Novartis AG,Kisqali (ribociclib) - (NATALEE),Adjuvant breast cancer,Phase 3,2023-06-02,ASCO,unspecified,2023,UNKNOWN,98.91,,,,,,,,,,,,,,,,backtest,,,,,,,NVS|2023-06-02,196399021420.0,1.94,1.9411192095635024,2.47,large,,-1.51,-7.18,-3.23,-0.69,2.33,3.94,4.86,large,205835236818.97668
GNPX,Genprex Inc.,REQORSA (quaratusugene ozeplasmid) and TAGRISSO (Osimertinib) - (Acclaim-1),Non-small cell lung cancer (NSCLC),Phase 1/2,2026-04-19,AACR,unspecified,2026,,1.31,,,,,,,,,,,,,,,,scores_v44,,,,11848761.0,nano,oncology,GNPX|2026-04-19,,,,,nano,,-33.33,-30.85,-10.34,7.44,-16.15,-28.46,-27.77,nano,11758312.368707657
HIND,Vyome Holdings Inc.,VT-1953,Malignant fungating wounds (MFW),Phase 2,2026-04-21,AACR,unspecified,2026,,2.13,,,,,,,,,,,,,,,,scores_v44,,,,14949465.0,nano,oncology,HIND|2026-04-21,,,,,nano,,-11.65,1.29,11.37,3.07,-3.4,-10.64,-11.91,nano,16493540.13066101
XAIR,Beyond Air Inc.,Beyond Cancer (UNO),Solid tumors,Phase 1b,2026-04-19,AACR,unspecified,2026,,0.7509,,,,,,,,,,,,,,,,scores_v44,,,,7906484.0,nano,oncology,XAIR|2026-04-19,,,,,nano,,-32.75,-31.04,-23.27,-13.66,-5.28,-10.46,6.07,nano,6415220.444637775
NXTC,NextCure Inc.,SIM0505,Solid tumors,Phase 1,2026-05-29,ASCO,unspecified,2026,,11.16,,,,,,,,,,,,,,,,scores_v44,,,,39734176.0,nano,oncology,NXTC|2026-05-29,,,,,nano,,-41.82,-30.51,-37.56,-37.25,-47.19,-53.91,-67.5,nano,23117414.74447632
MIRA,MIRA Pharmaceuticals Inc.,Ketamir-2,"Healthy volunteers, neuropathic pain",Phase 1,2026-04-17,AACR,unspecified,2026,,1.04,,,,,,,,,,,,,,,,scores_v44,,,,43702970.0,nano,cns,MIRA|2026-04-17,17606329.86,,,,nano,,-11.02,2.94,-5.41,5.37,6.67,0.0,-0.95,nano,44123189.346230745
IMMP,Immutep Limited,IMP761,Autoimmune diseases,Phase 1,2026-06-04,EULAR,unspecified,2026,,0.3526,,,,,,,,,,,,,,,,scores_v44,,,,51899911.0,micro,immunology,IMMP|2026-06-04,,,,,micro,,-31.36,-8.07,-13.12,-8.52,-7.4,-11.16,-7.99,small,598759720.5272399
ADAG,Adagene Inc.,ADG126 with atezolizumab and bevacizumab (triple combo) - (Morpheus Liver),Advanced hepatocellular carcinoma,Phase 1/2,2026-04-20,AACR,unspecified,2026,,4.0,,,,,,,,,,,,,,,,scores_v44,,,,189626376.0,micro,oncology,ADAG|2026-04-20,,,,,micro,,39.79,9.37,-8.1,3.39,-4.28,-10.33,-7.81,micro,235151013.9046409
CRBP,Corbus Pharmaceuticals Holdings Inc.,CRB-701,Oncology,Phase 1/2,2026-05-30,ASCO,unspecified,2026,,9.84,,,,,,,,,,,,,,,,scores_v44,,,,174526806.0,micro,oncology,CRBP|2026-05-30,,,,,micro,,-25.31,-23.2,-28.29,-30.31,-4.68,-4.42,5.18,micro,146554855.62288284
PLRX,Pliant Therapeutics Inc.,PLN-101095,Solid Tumors,Phase 1,2026-04-18,AACR,unspecified,2026,,1.36,,,,,,,,,,,,,,,,scores_v44,,,,84203943.0,micro,oncology,PLRX|2026-04-18,,,,,micro,,0.0,3.1,1.53,2.31,-3.01,-9.02,-10.53,micro,82346379.42708504
TOVX,"Theriva Biologics, Inc.",VCN-01 (VIRAGE) in combination with gemcitabine/nab-paclitaxel,Metastatic PDAC,Phase 2b,2026-04-17,AACR,unspecified,2026,,0.297,,,,,,,,,,,,,,,,scores_v44,,,,13630122.0,nano,other,TOVX|2026-04-17,,,,,nano,,36.82,35.94,9.74,9.36,62.5,51.01,54.42,nano,11480369.5
ONCY,Oncolytics Biotech Inc.,Pelareorep and mFOLFIRINOX with and without atezolizumab - (GOBLET),Colorectal and advanced anal cancers,Phase 1/2,2026-04-16,AACR,unspecified,2026,,0.9059,,,,,,,,,,,,,,,,scores_v44,,,,97856469.0,micro,oncology,ONCY|2026-04-16,100507033.833444,,,,micro,,3.77,14.52,18.27,5.77,1.82,-0.91,-20.0,micro,127740980.96871114
CLDI,Calidi Biotherapeutics Inc.,CLD-401,Oncology,IND-Enabling,2026-04-22,AACR,unspecified,2026,,0.2483,,,,,,,,,,,,,,,,scores_v44,,,,2705409.0,nano,oncology,CLDI|2026-04-22,,,,,nano,,-38.39,-22.04,-10.67,-18.03,-0.81,-5.95,-0.81,nano,2616652.9837220907
ONCY,Oncolytics Biotech Inc.,Pelareorep and TECENTRIQ (atezolizumab) - (AWARE-1),Breast cancer,Phase 1,2026-04-17,AACR,unspecified,2026,,0.9059,,,,,,,,,,,,,,,,scores_v44,,,,97856469.0,micro,oncology,ONCY|2026-04-17,100507033.833444,,,,micro,,0.95,8.28,10.38,13.98,4.72,-2.83,-17.92,micro,123095845.07509328
ACRV,Acrivon Therapeutics Inc.,ACR-2316,"Dual WEE1 and PKMYT1 inhibitor, Solid tumors",Phase 1,2026-04-20,AACR,unspecified,2026,,1.53,,,,,,,,,,,,,,,,scores_v44,,,,59279002.0,micro,oncology,ACRV|2026-04-20,,,,,micro,,14.84,7.23,13.38,10.56,-1.12,5.62,21.91,micro,68966155.85149574
BCYC,Bicycle Therapeutics plc,BT5528 and OPDIVO (nivolumab),Solid tumors,Phase 1/2,2026-04-19,AACR,unspecified,2026,,4.98,,,,,,,,,,,,,,,,scores_v44,,,,250340028.0,micro,oncology,BCYC|2026-04-19,,,,,micro,,2.5,22.53,9.0,7.03,-7.5,-10.51,-7.32,small,371538443.261776
BCTX,BriaCell Therapeutics Corp.,Bria-IMT - (BRIA-ABC),Advanced breast cancer,Phase 3,2026-04-20,AACR,unspecified,2026,,4.43,,,,,,,,,,,,,,,,scores_v44,,,,31685872.0,nano,oncology,BCTX|2026-04-20,3156430.44,,,,nano,,14.77,5.98,2.55,1.14,-9.93,-9.03,-7.67,nano,32119656.16537141
WHWK,Whitehawk Therapeutics Inc.,HWK-007,Various cancers,Phase 1,2026-04-21,AACR,unspecified,2026,,3.41,,,,,,,,,,,,,,,,scores_v44,,,,160940283.0,micro,oncology,WHWK|2026-04-21,85414800.0,,,,micro,,3.68,15.89,23.32,5.75,0.0,-2.36,-0.47,micro,199641466.62020305
WVE,Wave Life Sciences Ltd.,WVE-006 - (RestorAATion-2),"Healthy volunteers, AATD who have the homozygous PiZZ mutation",Phase 1/2,2026-05-18,ATS,unspecified,2026,,7.1,,,,,,,,,,,,,,,,scores_v44,,,,1336610173.0,small,other,WVE|2026-05-18,1710492279.1599998,,,,small,,-4.51,-10.69,-9.37,-4.24,-9.31,-5.76,-15.95,small,1302412440.6206431
MOLN,Molecular Partners AG,MP0712,Small-cell lung cancer (SCLC) and other DLL3+ neuroendocrine tumors,Preclinical,2026-04-22,AACR,unspecified,2026,,4.24,,,,,,,,,,,,,,,,scores_v44,,,,171139523.0,micro,oncology,MOLN|2026-04-22,146740332.08016002,,,,micro,,-10.86,0.0,2.59,3.57,1.15,2.3,-1.38,micro,175629684.49957418
AGEN,Agenus Inc.,botensilimab (BOT) and balstilimab (BAL)  - (BBoPCO),"1L microsatellite stable colorectal cancer (MSS CRC) without liver, bone, or brain metastasis",Phase 2,2026-04-21,AACR,unspecified,2026,,4.2,,,,,,,,,,,,,,,,scores_v44,,,,161273087.0,micro,oncology,AGEN|2026-04-21,58836020.00000001,,,,micro,,40.32,19.78,8.87,-6.36,-10.86,-11.99,-5.66,micro,170266186.55897713
OLMA,Olema Pharmaceuticals Inc.,Palazestrant,Solid Tumors,Preclinical,2026-04-20,AACR,unspecified,2026,,15.69,,,,,,,,,,,,,,,,scores_v44,,,,1367492718.0,small,oncology,OLMA|2026-04-20,342474733.26,,,,small,,-21.95,19.46,10.88,5.59,-1.13,-9.1,-13.02,small,1468940545.5680923
RVMD,Revolution Medicines Inc - Ordinary Shares,Zoldonrasib (RMC-9805),"Pancreatic cancer, non-small cell lung cancer (NSCLC), and colorectal cancer.",Phase 1,2026-04-19,AACR,unspecified,2026,,96.75,,,,,,,,,,,,,,,,scores_v44,,,,19173276160.0,large,oncology,RVMD|2026-04-19,,,,,large,,51.05,55.18,55.86,9.05,0.18,-11.41,-0.49,large,29752550159.814697
EVAX,Evaxion A/S,EVX-01 + KEYTRUDA (pembrolizumab) / OPDIVO (nivolumab),Metastatic Melanoma,Phase 2b,2026-04-22,AACR,unspecified,2026,,4.06,,,,,,,,,,,,,,,,scores_v44,,,,33861273.0,nano,oncology,EVAX|2026-04-22,,,,,nano,,25.7,22.28,10.84,8.7,-5.56,-5.33,-2.0,small,1876548402.0
TELO,Telomir Pharmaceuticals Inc.,Telomir-Zn,Cancer,IND-Enabling,2026-04-22,AACR,unspecified,2026,,1.33,,,,,,,,,,,,,,,,scores_v44,,,,45726691.0,nano,oncology,TELO|2026-04-22,,,,,nano,,6.92,8.59,4.51,3.73,-0.72,4.32,-3.6,nano,47789549.198176265
ALXO,ALX Oncology Holdings Inc.,Zanidatamab and Evorpacept (ALX148),HER2 Breast cancer and solid tumors,Phase 1/2,2026-05-07,ESMO-B,unspecified,2026,,1.895,,,,,,,,,,,,,,,,scores_v44,,,,249397687.0,micro,oncology,ALXO|2026-05-07,,,,,micro,,2.45,22.94,31.45,22.94,-0.48,-2.39,-4.78,micro,281236484.9803722
BOLD,Boundless Bio Inc.,BBI-940 - (KOMODO-1),Solid tumors,Phase 1,2026-04-21,AACR,unspecified,2026,,1.15,,,,,,,,,,,,,,,,scores_v44,,,,25768339.0,nano,oncology,BOLD|2026-04-21,,,,,nano,,40.35,39.13,40.35,2.56,-3.12,-10.0,-1.88,nano,35851200.53422451
RHHBY,Roche Holding AG ADR,ADG126 with atezolizumab and bevacizumab (triple combo) - (Morpheus Liver),Advanced hepatocellular carcinoma,Phase 1/2,2026-04-20,AACR,unspecified,2026,,50.08,,,,,,,,,,,,,,,,scores_v44,,,,319036511790.0,large,oncology,RHHBY|2026-04-20,201876728371.2,,,,large,,-7.44,8.19,2.58,1.14,-2.61,-0.1,-1.93,,
ZLAB,Zai Lab Limited,ZL-1310 (DLL3 ADC),"Solid tumors,  relapsed and refractory second-line+ SCLC",Phase 3,2026-04-21,AACR,unspecified,2026,,21.39,,,,,,,,,,,,,,,,scores_v44,,,,2366605407.0,mid,oncology,ZLAB|2026-04-21,2591448120.0,,,,mid,,32.06,43.38,20.24,14.98,-9.43,-12.32,-16.91,large,28250588547.5
AZN,AstraZeneca PLC,REQORSA (quaratusugene ozeplasmid) and TAGRISSO (Osimertinib) - (Acclaim-1),Non-small cell lung cancer (NSCLC),Phase 1/2,2026-04-19,AACR,unspecified,2026,,204.27,,,,,,,,,,,,,,,,scores_v44,,,,647533115980.0,large,oncology,AZN|2026-04-19,203112000000.0,,,,large,,5.45,11.55,0.97,1.27,-4.4,-8.44,-10.42,,
IDYA,IDEAYA Biosciences Inc.,IDE892,Solids tumors,IND-Enabling,2026-04-21,AACR,unspecified,2026,,30.96,,,,,,,,,,,,,,,,scores_v44,,,,2718722276.0,mid,oncology,IDYA|2026-04-21,,,,,mid,,-4.22,6.19,8.7,3.86,-5.74,-13.57,-14.29,mid,2951966640.342148
GLSI,Greenwich LifeSciences Inc.,GP2 (GLSI-100)  - (FLAMINGO-01),HER2 positive breast cancer,Phase 3,2026-04-17,AACR,unspecified,2026,,24.2,,,,,,,,,,,,,,,,scores_v44,,,,335279844.0,small,oncology,GLSI|2026-04-17,146153789.55,,,,small,,9.85,4.71,18.76,5.12,-9.52,-10.66,-12.55,small,397448415.89463234
AAPG,Ascentage Pharma Group International,Olverembatinib (HQP1351) with acalabrutinib,Mantle cell lymphoma (MCL),Preclinical,2026-04-21,AACR,unspecified,2026,,26.56,,,,,,,,,,,,,,,,scores_v44,,,,2312490091.0,mid,oncology,AAPG|2026-04-21,,,,,mid,,11.27,18.1,-3.55,2.61,-4.67,-12.75,-16.92,mid,9840773208.977783
IDYA,IDEAYA Biosciences Inc.,IDE034,B7H3/PTK7 solid tumors,Phase 1,2026-04-19,AACR,unspecified,2026,,30.96,,,,,,,,,,,,,,,,scores_v44,,,,2718722276.0,mid,oncology,IDYA|2026-04-19,,,,,mid,,2.17,3.54,4.85,3.32,-6.13,-13.06,-14.77,mid,2979202168.734215
ENTA,Enanta Pharmaceuticals Inc.,Zelicapavir (EDP-938) - (RSVHR),Respiratory Syncytial Virus Infections (RSV),Phase 2b,2026-04-16,AACR,unspecified,2026,,13.77,,,,,,,,,,,,,,,,scores_v44,,,,399596367.0,small,infectious,ENTA|2026-04-16,255391920.0,,,,small,,-5.58,14.57,12.18,4.3,-3.71,-8.25,-4.54,small,422837555.54294586
INKT,MiNK Therapeutics Inc.,AGENT-797,Acute respiratory distress (ARDS) secondary to COVID-19,Phase 2,2026-05-11,ASGCT,unspecified,2026,,11.15,,,,,,,,,,,,,,,,scores_v44,,,,55369317.0,micro,infectious,INKT|2026-05-11,,,,,micro,,0.18,-4.5,-0.9,-4.83,3.35,-9.06,-5.43,micro,54855485.57045555
CNTX,Context Therapeutics Inc.,CT-202,Solid tumors,Preclinical,2026-04-21,AACR,unspecified,2026,,2.64,,,,,,,,,,,,,,,,scores_v44,,,,242561027.0,micro,oncology,CNTX|2026-04-21,61336800.0,,,,micro,,-22.07,-25.17,-13.74,-9.96,6.64,11.06,7.96,micro,207646939.1437719
CABA,Cabaletta Bio Inc.,"Resecabtagene autoleucel (rese-cel, formerly referred to as CABA-201) - (RESET-MG)",Generalized myasthenia gravis (gMG),Phase 1/2,2026-04-20,AAN,unspecified,2026,,3.09,,,,,,,,,,,,,,,,scores_v44,,,,343987053.0,small,other,CABA|2026-04-20,,,,,small,,8.52,17.01,14.29,7.5,-9.01,-15.41,11.34,small,382949994.60993433
VSTM,Verastem Inc.,Avutometinib in Combination with Defactinib - (RAMP 201),Low-Grade Serous Ovarian Cancer,Phase 2,2026-04-10,SGO,unspecified,2026,,5.45,,,,,,,,,,,,,,,,scores_v44,,,,478701328.0,small,oncology,VSTM|2026-04-10,184636210.0,,,,small,,-2.27,-4.28,5.67,-0.71,1.25,17.71,5.72,small,491042383.4037781
XENE,Xenon Pharmaceuticals Inc.,Azetukalner (XEN1101) - (X-TOLE2),Adult Focal Epilepsy,Phase 3,2026-04-19,AAN,unspecified,2026,,57.54,,,,,,,,,,,,,,,,scores_v44,,,,4786770783.0,mid,cns,XENE|2026-04-19,,,,,mid,,42.35,8.66,5.03,1.88,-5.53,-9.11,-3.85,mid,5768460216.818356
RHHBY,Roche Holding AG ADR,Fenebrutinib - (FENhance 1 and 2),rRlapsing and primary progressive multiple sclerosis,Phase 3,2026-04-18,AAN,unspecified,2026,,50.08,,,,,,,,,,,,,,,,scores_v44,,,,319036511790.0,large,cns,RHHBY|2026-04-18,201876728371.2,,,,large,,-7.44,8.19,2.58,1.14,-2.61,-0.1,-1.93,,
